Size,toolchain,instrumentation,nodes,cores,benchmark,grand_mean_avg,se_avg,median_p50,mean_p90,worst_p90,mean_p99,worst_p99
32.0,gompi2024a,ON,4,96,collective-osu_neighbor_alltoallw,1.4766666666666666,0.013333333333333345,1.45,1.4766666666666666,1.49,3.4133333333333336,3.48
32.0,gompi2024a,ON,4,96,collective-osu_reduce,1.7700000000000002,0.01527525231651948,1.73,1.7766666666666666,1.8,3.5400000000000005,3.62
32.0,gompi2024a,ON,4,96,collective-osu_reduce_persistent,1.6066666666666667,0.017638342073763885,1.55,1.6033333333333335,1.64,3.7433333333333336,3.83
32.0,gompi2024a,ON,4,96,collective-osu_reduce_scatter,2.813333333333333,0.006666666666666673,2.77,2.84,2.85,4.27,4.49
32.0,gompi2024a,ON,4,96,collective-osu_reduce_scatter_block,0.46,0.0,0.43,0.44,0.44,0.82,0.83
32.0,gompi2024a,ON,4,96,collective-osu_reduce_scatter_persistent,24.563333333333333,0.27094484883664305,23.66,26.843333333333334,27.19,31.38,33.48
32.0,gompi2024a,ON,4,96,collective-osu_scatter,4.446666666666666,0.1916884045643984,3.99,5.53,5.71,6.6933333333333325,6.93
32.0,gompi2024a,ON,4,96,collective-osu_scatter_persistent,18.026666666666667,0.4764218485520757,17.86,18.77,19.35,21.173333333333332,22.47
32.0,gompi2024a,ON,4,96,collective-osu_scatterv,10.69,0.5254839039716945,10.44,11.173333333333332,12.24,12.966666666666667,13.92
32.0,gompi2024a,ON,4,96,collective-osu_scatterv_persistent,17.626666666666665,0.3997638191621545,17.5,18.33666666666667,19.13,24.74,30.99
64.0,gompi2024a,OFF,1,4,collective-osu_allgather,1.3866666666666667,0.02185812841433995,1.17,2.293333333333333,2.32,3.5500000000000003,3.57
64.0,gompi2024a,OFF,1,4,collective-osu_allgather_persistent,1.37,0.005773502691896199,1.33,1.42,1.45,1.6066666666666667,1.68
64.0,gompi2024a,OFF,1,4,collective-osu_allgatherv,2.0866666666666664,0.047022453265553064,2.03,2.186666666666667,2.26,2.876666666666667,2.97
64.0,gompi2024a,OFF,1,4,collective-osu_allgatherv_persistent,1.38,0.028867513459481253,1.34,1.4100000000000001,1.48,1.5166666666666666,1.57
64.0,gompi2024a,OFF,1,4,collective-osu_allreduce,1.0066666666666666,0.03756475889861552,1.0,1.0599999999999998,1.13,1.14,1.19
64.0,gompi2024a,OFF,1,4,collective-osu_allreduce_persistent,1.7233333333333334,0.07172478263783337,1.79,1.8033333333333335,1.88,1.9100000000000001,1.98
64.0,gompi2024a,OFF,1,4,collective-osu_alltoall,1.0733333333333335,0.0033333333333333366,1.06,1.1300000000000001,1.15,1.2666666666666666,1.3
64.0,gompi2024a,OFF,1,4,collective-osu_alltoall_persistent,1.2533333333333332,0.027284509239574862,1.26,1.3066666666666666,1.35,1.4433333333333334,1.47
64.0,gompi2024a,OFF,1,4,collective-osu_alltoallv,1.1866666666666665,0.020275875100994083,1.18,1.2533333333333332,1.27,1.3166666666666667,1.33
64.0,gompi2024a,OFF,1,4,collective-osu_alltoallv_persistent,1.2666666666666666,0.014529663145135593,1.26,1.3166666666666667,1.34,1.4033333333333333,1.42
64.0,gompi2024a,OFF,1,4,collective-osu_alltoallw,1.1566666666666665,0.03756475889861545,1.16,1.23,1.29,1.2866666666666668,1.33
64.0,gompi2024a,OFF,1,4,collective-osu_alltoallw_persistent,1.2466666666666668,0.04371625682868005,1.27,1.3,1.36,1.4433333333333334,1.58
64.0,gompi2024a,OFF,1,4,collective-osu_bcast,0.5,0.05000000000000001,0.54,0.5633333333333334,0.59,0.6233333333333334,0.64
64.0,gompi2024a,OFF,1,4,collective-osu_bcast_persistent,0.6733333333333333,0.008819171036881943,0.7,0.7233333333333333,0.73,0.75,0.75
64.0,gompi2024a,OFF,1,4,collective-osu_gather,0.6466666666666666,0.023333333333333355,0.57,1.07,1.1,1.6433333333333333,1.84
64.0,gompi2024a,OFF,1,4,collective-osu_gather_persistent,0.47,0.01154700538379251,0.47,0.5,0.52,0.6166666666666667,0.64
64.0,gompi2024a,OFF,1,4,collective-osu_gatherv,0.2866666666666667,0.006666666666666654,0.26,0.31666666666666665,0.32,0.48666666666666664,0.5
64.0,gompi2024a,OFF,1,4,collective-osu_gatherv_persistent,0.4566666666666667,0.014529663145135577,0.45,0.48,0.5,0.6033333333333334,0.61
64.0,gompi2024a,OFF,1,4,collective-osu_neighbor_allgather,0.7766666666666667,0.02333333333333332,0.77,0.8433333333333333,0.88,0.89,0.92
64.0,gompi2024a,OFF,1,4,collective-osu_neighbor_allgatherv,0.7866666666666666,0.02333333333333332,0.78,0.84,0.88,0.8866666666666667,0.92
64.0,gompi2024a,OFF,1,4,collective-osu_neighbor_alltoall,0.7533333333333334,0.04702245326555295,0.79,0.7966666666666665,0.85,0.85,0.89
64.0,gompi2024a,OFF,1,4,collective-osu_neighbor_alltoallv,0.7566666666666667,0.0589726867098471,0.8,0.8033333333333333,0.89,0.8666666666666667,0.93
64.0,gompi2024a,OFF,1,4,collective-osu_neighbor_alltoallw,0.77,0.029999999999999995,0.74,0.82,0.89,0.8700000000000001,0.92
64.0,gompi2024a,OFF,1,4,collective-osu_reduce,0.5733333333333334,0.014529663145135563,0.56,0.6033333333333334,0.62,0.6433333333333334,0.66
64.0,gompi2024a,OFF,1,4,collective-osu_reduce_persistent,1.5066666666666666,0.029627314724385324,1.5,1.6066666666666667,1.66,1.75,1.79
64.0,gompi2024a,OFF,1,4,collective-osu_reduce_scatter,1.07,0.01527525231651948,1.07,1.1166666666666665,1.14,1.2033333333333334,1.22
64.0,gompi2024a,OFF,1,4,collective-osu_reduce_scatter_block,3.9500000000000006,0.023094010767585053,3.93,4.023333333333333,4.08,4.126666666666666,4.18
64.0,gompi2024a,OFF,1,4,collective-osu_reduce_scatter_persistent,1.4833333333333334,0.05044248650140523,1.44,1.55,1.64,1.6433333333333333,1.7
64.0,gompi2024a,OFF,1,4,collective-osu_scatter,0.64,0.03000000000000003,0.63,0.6566666666666666,0.69,1.8,1.9
64.0,gompi2024a,OFF,1,4,collective-osu_scatter_persistent,0.6933333333333334,0.00881917103688195,0.7,0.73,0.73,0.7600000000000001,0.77
64.0,gompi2024a,OFF,1,4,collective-osu_scatterv,0.49333333333333335,0.06691619966628244,0.57,0.5866666666666666,0.59,0.6066666666666666,0.62
64.0,gompi2024a,OFF,1,4,collective-osu_scatterv_persistent,0.6966666666666667,0.008819171036881943,0.71,0.7333333333333334,0.74,0.7633333333333333,0.77
64.0,gompi2024a,OFF,1,96,collective-osu_allgather,13.276666666666666,0.0433333333333336,12.98,14.706666666666665,14.76,19.473333333333333,20.24
64.0,gompi2024a,OFF,1,96,collective-osu_allgather_persistent,76.39666666666666,1.4404436045113955,76.58,80.52333333333333,82.63,85.69333333333333,89.72
64.0,gompi2024a,OFF,1,96,collective-osu_allgatherv,37.03666666666667,0.7254041019398155,37.39,40.53666666666667,41.67,44.38,45.27
64.0,gompi2024a,OFF,1,96,collective-osu_allgatherv_persistent,51.61333333333334,0.5609911863043048,50.89,52.97,54.4,57.056666666666665,58.64
64.0,gompi2024a,OFF,1,96,collective-osu_allreduce,6.166666666666667,0.038441875315569383,5.96,7.1433333333333335,7.22,11.299999999999999,12.54
64.0,gompi2024a,OFF,1,96,collective-osu_allreduce_persistent,7.56,0.04932882862316248,7.39,8.389999999999999,8.52,12.886666666666665,13.27
64.0,gompi2024a,OFF,1,96,collective-osu_alltoall,30.993333333333336,0.1705220741657155,30.25,34.42666666666667,34.76,38.156666666666666,39.15
64.0,gompi2024a,OFF,1,96,collective-osu_alltoall_persistent,73.88666666666667,1.2090951621403159,73.91,77.67666666666666,79.5,81.70666666666666,83.23
64.0,gompi2024a,OFF,1,96,collective-osu_alltoallv,87.69333333333333,0.8629857730255126,86.13,91.99333333333334,92.97,99.97666666666667,103.38
64.0,gompi2024a,OFF,1,96,collective-osu_alltoallv_persistent,74.25333333333333,1.8046637113631767,72.49,78.01,81.45,82.95666666666666,85.47
64.0,gompi2024a,OFF,1,96,collective-osu_alltoallw,137.85666666666665,1.3561505979958284,137.75,147.44333333333336,149.79,154.76666666666668,157.43
64.0,gompi2024a,OFF,1,96,collective-osu_alltoallw_persistent,75.56666666666666,1.4067259071253968,74.52,79.33999999999999,82.26,84.61,86.96
64.0,gompi2024a,OFF,1,96,collective-osu_bcast,2.533333333333333,0.033829638550307406,2.31,3.4433333333333334,3.48,4.86,5.19
64.0,gompi2024a,OFF,1,96,collective-osu_bcast_persistent,3.0033333333333334,0.0433333333333333,2.84,3.723333333333333,3.84,5.193333333333333,5.55
64.0,gompi2024a,OFF,1,96,collective-osu_gather,1.4666666666666668,0.012018504251546644,1.37,1.8566666666666667,1.88,2.643333333333333,2.67
64.0,gompi2024a,OFF,1,96,collective-osu_gather_persistent,10.053333333333333,0.09134793070696444,9.82,12.99,13.32,15.636666666666668,16.35
64.0,gompi2024a,OFF,1,96,collective-osu_gatherv,8.543333333333335,0.08006941432976196,8.12,11.606666666666667,11.88,14.696666666666667,15.21
64.0,gompi2024a,OFF,1,96,collective-osu_gatherv_persistent,10.296666666666667,0.22805944644129764,10.21,13.176666666666668,13.64,16.0,16.35
64.0,gompi2024a,OFF,1,96,collective-osu_neighbor_allgather,1.2866666666666668,0.012018504251546642,1.23,1.5566666666666666,1.57,1.9633333333333332,2.02
64.0,gompi2024a,OFF,1,96,collective-osu_neighbor_allgatherv,1.2966666666666666,0.012018504251546642,1.26,1.57,1.61,1.95,1.99
64.0,gompi2024a,OFF,1,96,collective-osu_neighbor_alltoall,1.3,0.005773502691896263,1.25,1.5733333333333335,1.59,1.9966666666666664,2.07
64.0,gompi2024a,OFF,1,96,collective-osu_neighbor_alltoallv,1.31,0.0,1.27,1.5966666666666667,1.61,1.9799999999999998,2.09
64.0,gompi2024a,OFF,1,96,collective-osu_neighbor_alltoallw,1.31,0.005773502691896263,1.26,1.5866666666666667,1.6,1.9766666666666666,2.01
64.0,gompi2024a,OFF,1,96,collective-osu_reduce,1.1300000000000001,0.01527525231651941,1.08,1.3333333333333333,1.37,2.033333333333333,2.14
64.0,gompi2024a,OFF,1,96,collective-osu_reduce_persistent,1.3933333333333333,0.01855921454276671,1.35,1.5366666666666668,1.57,2.2133333333333334,2.25
64.0,gompi2024a,OFF,1,96,collective-osu_reduce_scatter,2.24,0.005773502691896263,2.11,2.3699999999999997,2.4,4.303333333333334,4.74
64.0,gompi2024a,OFF,1,96,collective-osu_reduce_scatter_block,0.04666666666666667,0.0033333333333333335,0.04,0.043333333333333335,0.05,0.05000000000000001,0.05
64.0,gompi2024a,OFF,1,96,collective-osu_reduce_scatter_persistent,15.766666666666666,0.03844187531556968,15.48,16.733333333333334,16.79,20.47,20.81
64.0,gompi2024a,OFF,1,96,collective-osu_scatter,4.87,0.01732050807568892,4.78,5.476666666666667,5.5,7.12,7.22
64.0,gompi2024a,OFF,1,96,collective-osu_scatter_persistent,12.346666666666666,1.535201760175009,11.02,13.426666666666668,16.76,15.31,18.66
64.0,gompi2024a,OFF,1,96,collective-osu_scatterv,10.683333333333332,0.24030073750291417,10.64,11.81,12.27,13.719999999999999,14.06
64.0,gompi2024a,OFF,1,96,collective-osu_scatterv_persistent,10.756666666666666,0.0841295297608264,10.69,11.68,11.77,13.780000000000001,14.34
64.0,gompi2024a,OFF,4,4,collective-osu_allgather,3.0666666666666664,0.006666666666666673,3.04,3.1666666666666665,3.18,3.3333333333333335,3.39
64.0,gompi2024a,OFF,4,4,collective-osu_allgather_persistent,2.5399999999999996,0.010000000000000083,2.49,2.61,2.63,3.4633333333333334,3.87
64.0,gompi2024a,OFF,4,4,collective-osu_allgatherv,4.806666666666667,0.014529663145135508,4.58,5.3,5.43,5.646666666666666,5.68
64.0,gompi2024a,OFF,4,4,collective-osu_allgatherv_persistent,2.5933333333333333,0.023333333333333428,2.55,2.6933333333333334,2.77,3.15,3.33
64.0,gompi2024a,OFF,4,4,collective-osu_allreduce,3.1333333333333333,0.028480012484391755,3.08,3.2266666666666666,3.25,3.4599999999999995,3.53
64.0,gompi2024a,OFF,4,4,collective-osu_allreduce_persistent,5.21,0.02645751311064585,5.19,5.343333333333334,5.38,5.706666666666667,5.75
64.0,gompi2024a,OFF,4,4,collective-osu_alltoall,2.3033333333333332,0.018559214542766732,2.27,2.356666666666667,2.43,2.67,2.76
64.0,gompi2024a,OFF,4,4,collective-osu_alltoall_persistent,2.59,0.05131601439446882,2.45,2.58,2.63,3.3233333333333337,3.68
64.0,gompi2024a,OFF,4,4,collective-osu_alltoallv,2.4266666666666667,0.018559214542766732,2.39,2.5366666666666666,2.59,2.776666666666667,2.83
64.0,gompi2024a,OFF,4,4,collective-osu_alltoallv_persistent,2.4466666666666668,0.026034165586355608,2.36,2.516666666666667,2.61,3.1266666666666665,3.27
64.0,gompi2024a,OFF,4,4,collective-osu_alltoallw,2.39,0.005773502691896263,2.35,2.52,2.55,2.7466666666666666,2.96
64.0,gompi2024a,OFF,4,4,collective-osu_alltoallw_persistent,2.46,0.04582575694955835,2.37,2.5166666666666666,2.57,3.0,3.35
64.0,gompi2024a,OFF,4,4,collective-osu_bcast,1.07,0.005773502691896263,1.06,1.1133333333333335,1.12,1.2266666666666666,1.27
64.0,gompi2024a,OFF,4,4,collective-osu_bcast_persistent,0.9833333333333334,0.006666666666666672,0.98,1.0133333333333334,1.02,1.08,1.11
64.0,gompi2024a,OFF,4,4,collective-osu_gather,1.5633333333333335,0.012018504251546642,1.55,1.6566666666666665,1.67,1.7299999999999998,1.74
64.0,gompi2024a,OFF,4,4,collective-osu_gather_persistent,0.9833333333333334,0.0033333333333333366,0.96,1.0766666666666669,1.08,1.1466666666666667,1.19
64.0,gompi2024a,OFF,4,4,collective-osu_gatherv,0.7799999999999999,7.850462293418875e-17,0.75,0.86,0.86,1.0,1.02
64.0,gompi2024a,OFF,4,4,collective-osu_gatherv_persistent,0.9766666666666666,0.006666666666666672,0.95,1.0733333333333335,1.08,1.1366666666666667,1.15
64.0,gompi2024a,OFF,4,4,collective-osu_neighbor_allgather,2.0766666666666667,0.04409585518440994,1.99,2.0833333333333335,2.11,2.31,2.4
64.0,gompi2024a,OFF,4,4,collective-osu_neighbor_allgatherv,2.013333333333333,0.0033333333333334103,2.0,2.0866666666666664,2.1,2.2433333333333336,2.29
64.0,gompi2024a,OFF,4,4,collective-osu_neighbor_alltoall,2.013333333333333,0.0033333333333334103,2.0,2.08,2.09,2.22,2.23
64.0,gompi2024a,OFF,4,4,collective-osu_neighbor_alltoallv,2.03,0.015275252316519529,2.0,2.08,2.09,2.24,2.33
64.0,gompi2024a,OFF,4,4,collective-osu_neighbor_alltoallw,2.02,0.005773502691896263,2.01,2.0933333333333333,2.1,2.2466666666666666,2.25
64.0,gompi2024a,OFF,4,4,collective-osu_reduce,1.86,0.0,1.84,1.9633333333333332,1.97,2.0866666666666664,2.12
64.0,gompi2024a,OFF,4,4,collective-osu_reduce_persistent,3.5666666666666664,0.03666666666666678,3.51,3.6633333333333336,3.71,4.196666666666666,4.6
64.0,gompi2024a,OFF,4,4,collective-osu_reduce_scatter,2.8366666666666664,0.006666666666666673,2.82,2.8666666666666667,2.88,3.0500000000000003,3.13
64.0,gompi2024a,OFF,4,4,collective-osu_reduce_scatter_block,6.233333333333333,0.014529663145135508,6.2,6.286666666666666,6.31,6.953333333333333,7.28
64.0,gompi2024a,OFF,4,4,collective-osu_reduce_scatter_persistent,4.836666666666666,0.013333333333333346,4.79,5.183333333333334,5.2,5.576666666666667,5.67
64.0,gompi2024a,OFF,4,4,collective-osu_scatter,0.9899999999999999,0.005773502691896263,0.98,1.0333333333333334,1.05,1.1566666666666665,1.18
64.0,gompi2024a,OFF,4,4,collective-osu_scatter_persistent,0.9966666666666667,0.008819171036881977,1.0,1.0266666666666666,1.04,1.11,1.12
64.0,gompi2024a,OFF,4,4,collective-osu_scatterv,0.88,0.10000000000000002,0.78,0.91,1.1,1.0,1.2
64.0,gompi2024a,OFF,4,4,collective-osu_scatterv_persistent,0.98,0.01527525231651948,0.97,1.01,1.04,1.0933333333333335,1.12
64.0,gompi2024a,OFF,4,96,collective-osu_allgather,20.026666666666667,0.042557151116012416,18.74,25.393333333333334,25.45,31.23,31.56
64.0,gompi2024a,OFF,4,96,collective-osu_allgather_persistent,144.52666666666667,0.24666666666666973,144.19,147.19,147.63,151.67333333333332,153.32
64.0,gompi2024a,OFF,4,96,collective-osu_allgatherv,33.156666666666666,0.15835964693626228,31.76,39.32333333333333,39.62,43.526666666666664,43.79
64.0,gompi2024a,OFF,4,96,collective-osu_allgatherv_persistent,125.45333333333333,0.16596519046006414,125.39,127.03333333333335,127.55,130.27333333333334,131.03
64.0,gompi2024a,OFF,4,96,collective-osu_allreduce,12.729999999999999,0.07505553499465153,12.72,12.983333333333334,13.1,15.233333333333334,15.47
64.0,gompi2024a,OFF,4,96,collective-osu_allreduce_persistent,11.763333333333334,0.08452481555403955,11.57,12.066666666666668,12.21,13.526666666666666,13.81
64.0,gompi2024a,OFF,4,96,collective-osu_alltoall,35.63666666666666,0.012018504251545882,34.99,37.75666666666667,37.82,44.919999999999995,45.36
64.0,gompi2024a,OFF,4,96,collective-osu_alltoall_persistent,145.83666666666667,0.750784774604392,145.64,148.44,149.72,152.46333333333334,154.4
64.0,gompi2024a,OFF,4,96,collective-osu_alltoallv,154.4,0.7031595361888635,152.78,156.32666666666668,157.34,160.23,162.09
64.0,gompi2024a,OFF,4,96,collective-osu_alltoallv_persistent,143.71666666666667,0.8847284580279071,144.03,146.36333333333332,147.92,151.04333333333332,151.92
64.0,gompi2024a,OFF,4,96,collective-osu_alltoallw,121.83,0.5288667128870935,121.54,124.56666666666666,125.87,130.26333333333332,131.0
64.0,gompi2024a,OFF,4,96,collective-osu_alltoallw_persistent,144.46,0.29206163733020063,144.07,147.25333333333333,147.88,150.89666666666668,151.6
64.0,gompi2024a,OFF,4,96,collective-osu_bcast,2.7366666666666664,0.056075346137535724,2.72,2.9499999999999997,3.07,3.33,3.41
64.0,gompi2024a,OFF,4,96,collective-osu_bcast_persistent,3.1033333333333335,0.03382963855030736,3.04,3.2733333333333334,3.34,3.59,3.62
64.0,gompi2024a,OFF,4,96,collective-osu_gather,1.0866666666666667,0.0033333333333333366,1.04,1.2433333333333334,1.26,1.66,1.68
64.0,gompi2024a,OFF,4,96,collective-osu_gather_persistent,0.6733333333333333,0.012018504251546618,0.63,0.8133333333333334,0.85,0.9700000000000001,1.02
64.0,gompi2024a,OFF,4,96,collective-osu_gatherv,0.35666666666666663,0.003333333333333336,0.31,0.49666666666666665,0.5,0.6333333333333333,0.67
64.0,gompi2024a,OFF,4,96,collective-osu_gatherv_persistent,0.6666666666666666,0.008819171036881977,0.63,0.8033333333333333,0.82,0.9433333333333334,0.96
64.0,gompi2024a,OFF,4,96,collective-osu_neighbor_allgather,1.0333333333333334,0.006666666666666672,1.01,1.05,1.06,1.5433333333333332,2.21
64.0,gompi2024a,OFF,4,96,collective-osu_neighbor_allgatherv,1.03,0.011547005383792526,1.02,1.04,1.05,1.2666666666666666,1.51
64.0,gompi2024a,OFF,4,96,collective-osu_neighbor_alltoall,1.04,0.010000000000000009,1.02,1.05,1.07,1.4166666666666667,1.43
64.0,gompi2024a,OFF,4,96,collective-osu_neighbor_alltoallv,1.05,0.011547005383792526,1.02,1.0566666666666666,1.08,1.6633333333333333,2.27
64.0,gompi2024a,OFF,4,96,collective-osu_neighbor_alltoallw,1.0433333333333332,0.0033333333333333366,1.01,1.0566666666666666,1.07,1.32,1.44
64.0,gompi2024a,OFF,4,96,collective-osu_reduce,1.3666666666666665,0.006666666666666599,1.36,1.39,1.4,1.4799999999999998,1.52
64.0,gompi2024a,OFF,4,96,collective-osu_reduce_persistent,1.1133333333333335,0.0033333333333333366,1.1,1.1466666666666665,1.16,1.2833333333333334,1.31
64.0,gompi2024a,OFF,4,96,collective-osu_reduce_scatter,3.14,0.04582575694955839,3.09,3.1566666666666667,3.19,3.6533333333333338,3.77
64.0,gompi2024a,OFF,4,96,collective-osu_reduce_scatter_block,0.05000000000000001,4.906538933386797e-18,0.05,0.05000000000000001,0.05,0.05000000000000001,0.05
64.0,gompi2024a,OFF,4,96,collective-osu_reduce_scatter_persistent,24.363333333333333,0.32188679859713265,24.18,25.183333333333334,25.64,29.3,29.63
64.0,gompi2024a,OFF,4,96,collective-osu_scatter,4.943333333333333,0.15025903559446183,4.6,6.276666666666666,6.54,7.536666666666666,7.76
64.0,gompi2024a,OFF,4,96,collective-osu_scatter_persistent,19.58,0.14977761292440658,19.85,20.39,20.65,21.856666666666666,22.11
64.0,gompi2024a,OFF,4,96,collective-osu_scatterv,10.813333333333333,0.46210869332273374,11.16,11.383333333333333,11.94,12.37,12.95
64.0,gompi2024a,OFF,4,96,collective-osu_scatterv_persistent,19.94333333333333,0.5843609995352004,19.57,20.27,20.59,21.706666666666667,22.1
64.0,gompi2024a,ON,1,4,collective-osu_allgather,1.8233333333333333,0.028480012484391724,1.54,2.74,2.83,4.286666666666666,4.34
64.0,gompi2024a,ON,1,4,collective-osu_allgather_persistent,2.063333333333333,0.008819171036882035,1.97,2.0766666666666667,2.1,4.17,4.43
64.0,gompi2024a,ON,1,4,collective-osu_allgatherv,2.6466666666666665,0.0033333333333332624,2.57,2.783333333333333,2.79,4.9799999999999995,5.04
64.0,gompi2024a,ON,1,4,collective-osu_allgatherv_persistent,2.0733333333333337,0.0569600249687836,2.03,2.08,2.14,4.476666666666667,4.89
64.0,gompi2024a,ON,1,4,collective-osu_allreduce,1.4466666666666665,0.058404718226450755,1.45,1.4666666666666668,1.52,3.1199999999999997,3.25
64.0,gompi2024a,ON,1,4,collective-osu_allreduce_persistent,2.18,0.05033222956847171,2.17,2.216666666666667,2.26,3.7266666666666666,3.83
64.0,gompi2024a,ON,1,4,collective-osu_alltoall,1.4799999999999998,0.01527525231651948,1.44,1.5366666666666668,1.56,3.6799999999999997,3.83
64.0,gompi2024a,ON,1,4,collective-osu_alltoall_persistent,1.8766666666666667,0.04096068575814834,1.84,1.9000000000000001,1.98,3.56,3.63
64.0,gompi2024a,ON,1,4,collective-osu_alltoallv,1.6500000000000001,0.025166114784235784,1.64,1.7266666666666666,1.75,3.3833333333333333,3.46
64.0,gompi2024a,ON,1,4,collective-osu_alltoallv_persistent,1.9033333333333333,0.04666666666666665,1.86,1.9533333333333331,2.04,2.57,2.66
64.0,gompi2024a,ON,1,4,collective-osu_alltoallw,1.62,0.0,1.59,1.7166666666666668,1.73,3.0700000000000003,3.21
64.0,gompi2024a,ON,1,4,collective-osu_alltoallw_persistent,1.8666666666666665,0.03929942040850528,1.84,1.9033333333333333,1.95,3.4,3.63
64.0,gompi2024a,ON,1,4,collective-osu_bcast,0.91,0.04509249752822895,0.93,0.9366666666666666,0.99,2.436666666666667,2.54
64.0,gompi2024a,ON,1,4,collective-osu_bcast_persistent,1.0066666666666666,0.0033333333333333366,0.96,0.9899999999999999,0.99,2.8866666666666667,3.04
64.0,gompi2024a,ON,1,4,collective-osu_gather,1.0666666666666667,0.020275875100994083,0.93,1.4966666666666668,1.54,2.6633333333333336,2.73
64.0,gompi2024a,ON,1,4,collective-osu_gather_persistent,1.0266666666666666,0.0033333333333333366,0.99,1.04,1.06,2.393333333333333,2.41
64.0,gompi2024a,ON,1,4,collective-osu_gatherv,0.7399999999999999,0.020816659994661348,0.71,0.7633333333333333,0.8,1.8733333333333333,1.92
64.0,gompi2024a,ON,1,4,collective-osu_gatherv_persistent,1.0333333333333334,0.008819171036881977,1.0,1.0466666666666666,1.05,2.53,2.57
64.0,gompi2024a,ON,1,4,collective-osu_neighbor_allgather,1.2066666666666668,0.04055175020198817,1.17,1.2466666666666668,1.32,2.5033333333333334,2.65
64.0,gompi2024a,ON,1,4,collective-osu_neighbor_allgatherv,1.2266666666666666,0.016666666666666684,1.18,1.27,1.29,2.83,3.15
64.0,gompi2024a,ON,1,4,collective-osu_neighbor_alltoall,1.1533333333333333,0.023333333333333355,1.09,1.2033333333333334,1.24,2.58,2.97
64.0,gompi2024a,ON,1,4,collective-osu_neighbor_alltoallv,1.19,0.020816659994661348,1.16,1.24,1.28,2.74,2.98
64.0,gompi2024a,ON,1,4,collective-osu_neighbor_alltoallw,1.2033333333333334,0.014529663145135593,1.16,1.24,1.27,2.8833333333333333,3.15
64.0,gompi2024a,ON,1,4,collective-osu_reduce,0.9566666666666667,0.008819171036881977,0.93,0.9866666666666667,1.0,2.1566666666666667,2.18
64.0,gompi2024a,ON,1,4,collective-osu_reduce_persistent,2.0833333333333335,0.021858128414339976,2.04,2.16,2.2,4.04,4.21
64.0,gompi2024a,ON,1,4,collective-osu_reduce_scatter,1.5533333333333335,0.014529663145135593,1.49,1.5933333333333335,1.63,2.9966666666666666,3.06
64.0,gompi2024a,ON,1,4,collective-osu_reduce_scatter_block,4.6466666666666665,0.012018504251546663,4.59,4.6866666666666665,4.73,6.6066666666666665,6.69
64.0,gompi2024a,ON,1,4,collective-osu_reduce_scatter_persistent,1.8233333333333333,0.049103066208854095,1.72,1.8499999999999999,1.95,3.6466666666666665,4.01
64.0,gompi2024a,ON,1,4,collective-osu_scatter,1.08,0.03214550253664316,1.03,1.0999999999999999,1.15,2.4166666666666665,2.48
64.0,gompi2024a,ON,1,4,collective-osu_scatter_persistent,0.9966666666666667,0.013333333333333346,0.97,1.0033333333333332,1.03,2.4933333333333336,2.54
64.0,gompi2024a,ON,1,4,collective-osu_scatterv,0.82,0.07637626158259733,0.67,0.93,1.0,2.31,2.43
64.0,gompi2024a,ON,1,4,collective-osu_scatterv_persistent,0.9700000000000001,0.025166114784235857,0.91,0.9733333333333333,1.04,2.3466666666666662,2.46
64.0,gompi2024a,ON,1,96,collective-osu_allgather,13.856666666666667,0.01333333333333305,13.53,15.38,15.48,20.213333333333335,20.79
64.0,gompi2024a,ON,1,96,collective-osu_allgather_persistent,74.7,0.6819824044651002,74.04,78.39999999999999,79.37,82.78333333333333,83.45
64.0,gompi2024a,ON,1,96,collective-osu_allgatherv,34.68333333333333,0.34642619865003244,34.44,38.596666666666664,38.91,42.32,42.84
64.0,gompi2024a,ON,1,96,collective-osu_allgatherv_persistent,53.19,0.38798625405203996,52.14,54.80666666666667,56.02,59.56,60.41
64.0,gompi2024a,ON,1,96,collective-osu_allreduce,6.6499999999999995,0.035118845842842306,6.47,7.663333333333334,7.72,11.896666666666667,12.36
64.0,gompi2024a,ON,1,96,collective-osu_allreduce_persistent,7.916666666666667,0.08666666666666686,7.68,8.756666666666666,8.91,13.186666666666667,13.9
64.0,gompi2024a,ON,1,96,collective-osu_alltoall,32.13333333333333,0.056960024968783024,31.37,35.28333333333333,35.69,39.696666666666665,40.46
64.0,gompi2024a,ON,1,96,collective-osu_alltoall_persistent,76.92,0.3496188400720599,76.7,80.65666666666667,81.43,85.39999999999999,85.81
64.0,gompi2024a,ON,1,96,collective-osu_alltoallv,90.79333333333334,0.7856490593416697,89.66,95.19333333333333,96.33,101.73666666666668,102.43
64.0,gompi2024a,ON,1,96,collective-osu_alltoallv_persistent,77.14,0.7947326594522202,77.7,80.58,81.65,84.83,86.76
64.0,gompi2024a,ON,1,96,collective-osu_alltoallw,135.8166666666667,1.799864192407615,134.72,145.9,148.95,153.89666666666668,157.18
64.0,gompi2024a,ON,1,96,collective-osu_alltoallw_persistent,75.44333333333334,0.6340434615317071,75.74,79.38,80.13,83.25333333333333,84.66
64.0,gompi2024a,ON,1,96,collective-osu_bcast,2.9499999999999997,0.028867513459481315,2.81,3.8666666666666667,3.88,5.47,5.69
64.0,gompi2024a,ON,1,96,collective-osu_bcast_persistent,3.393333333333333,0.008819171036882033,3.21,4.09,4.18,7.206666666666667,7.32
